4331.6635,117.6200,170.1600
4332.6227,100.6000,191.9800
4332.6278,100.6000,191.9800
4332.6485,100.6000,191.9800
4333.6388,102.8100,198.9200
4334.2367,102.8500,198.9600
4334.8731,102.0700,198.9700
4336.7518,102.4300,197.7900
4338.5403,103.0000,196.9600
4338.5531,103.0000,196.9600
4340.3316,98.6600,185.5800
4341.5990,138.1800,164.6500
4341.8805,139.7000,165.5500
4341.9005,139.7100,165.5700
4342.9451,140.0400,164.9600
4343.3268,140.0000,164.9600
4343.8675,140.4200,165.3900
4343.8709,140.4200,165.3900
4343.8787,140.4200,165.3900
4344.9515,141.3300,168.3100
4345.2596,142.3700,168.2300
4347.6866,144.9600,167.3600
4348.9770,147.0100,168.7600
4349.3030,146.5300,168.0800
4350.2814,143.9300,167.6000
4350.5623,141.6500,165.8600
4351.6639,139.5900,156.8500
4352.8527,143.3700,163.7000
4353.3050,146.1100,165.8900
4353.4813,147.1800,166.0700
4353.7998,148.3400,166.6200
4353.8138,148.4400,166.6700
4353.8468,148.5400,166.7200
4354.1865,149.0700,167.1000
4354.7373,151.6200,167.3100
4354.8025,151.9600,167.4000
4354.8822,152.4000,167.5400
4354.9945,152.7100,167.6600
4355.3322,153.2400,167.7200
4355.5531,153.6500,167.2300
4355.7494,153.6000,166.9900
4355.7778,153.4700,166.9900
4356.8717,143.0400,162.0700
4356.9936,142.7000,161.6800
4356.9988,142.7000,161.6800
4357.4542,142.6300,163.8400
4357.6729,142.3500,164.4100
4357.8272,141.7700,164.0200
4358.2819,136.1400,159.0100
4358.6525,129.0300,151.1200
4358.7323,128.3800,150.6100
4358.7484,128.1400,150.4600
4358.8889,127.6800,150.5200
4358.9680,127.7800,150.9700
4359.1928,129.8100,154.4200
4359.3139,130.8000,155.6000
4360.6279,128.5500,145.5100
4360.6366,128.5500,145.5100
4361.1882,125.9800,126.0600
4361.3695,125.9800,119.9700
4361.4970,125.8100,113.9000
4361.5192,125.7700,112.2300
4361.7686,125.5400,98.9100
4362.1290,125.3600,73.3000
4362.6532,126.8200,43.2200
4362.6758,126.8200,43.2200
4362.7517,126.0200,40.0300
