803.9604,99.1100,188.9100
804.3022,103.8100,179.6000
804.3904,107.2900,177.7900
823.0867,259.2100,180.5200
823.2233,260.5300,180.8600
823.3468,262.0100,181.1200
824.0358,262.9500,181.1100
824.0526,262.9400,181.0700
824.0796,262.9300,181.0600
824.0996,262.9300,181.0600
824.3642,263.0600,180.9700
824.5258,263.2900,180.9000
824.5499,263.3500,180.8900
824.6514,263.5400,180.9300
824.6712,263.6000,180.9600
824.7846,263.7400,181.0600
824.8624,263.8100,181.1500
825.0949,263.9200,181.5000
825.1109,263.9200,181.5500
825.1422,263.9000,181.6000
828.4598,262.3000,181.4200
828.7026,262.0200,181.4900
828.7145,262.0000,181.4900
828.8580,261.9400,181.4500
832.7595,262.0000,180.9600
832.7668,262.0000,180.9600
833.1567,261.9600,180.9600
833.5541,262.1600,180.9500
833.7418,262.4600,180.9400
833.7461,262.5300,180.9400
833.7688,262.5300,180.9400
833.7762,262.5300,180.9400
833.9151,262.9100,181.0700
833.9285,262.9100,181.0700
833.9636,262.9800,181.1100
834.0600,263.2300,181.2800
834.0784,263.2300,181.2800
834.0874,263.2800,181.3200
834.1213,263.2900,181.3500
834.1899,263.2100,181.3800
834.2254,263.1300,181.3900
834.2395,263.1300,181.3900
834.3549,262.5000,181.4500
834.3646,262.5000,181.4500
834.5191,261.0300,181.5300
834.5359,261.0300,181.5300
834.5717,260.6400,181.5600
834.6400,259.6500,181.6800
834.6718,259.1300,181.7800
834.7834,257.2700,182.1400
835.0427,254.8400,182.8600
835.0670,254.6000,182.9700
835.2911,253.8700,183.7300
835.3008,253.8700,183.7300
835.4112,254.0900,183.9800
835.5182,254.7000,184.1100
835.5795,254.9100,184.1300
835.6055,255.1100,184.1500
835.7137,255.6000,184.1600
835.7280,255.7300,184.1800
835.8666,256.1100,184.3300
835.8839,256.1900,184.3700
835.9669,256.3300,184.4600
836.0051,256.4000,184.4900
836.2587,256.6100,184.4700
836.2637,256.6100,184.4700
836.2692,256.6100,184.4700
836.2747,256.6100,184.4700
836.4413,256.4300,184.3500
836.4509,256.4000,184.3300
836.4625,256.4000,184.3300
836.4827,256.3600,184.3200
836.4909,256.3600,184.3200
836.6276,256.1400,184.2500
836.6963,255.9800,184.1600
836.7050,255.9800,184.1600
837.1396,253.8000,183.4200
837.1701,253.7100,183.4600
837.2399,253.5900,183.5500
837.2528,253.5700,183.6300
837.3346,253.5700,183.7900
837.3390,253.5700,183.7900
837.4735,253.8100,184.2400
837.5048,253.9200,184.3800
837.5136,253.9200,184.3800
837.5374,254.0200,184.4700
837.5924,254.2600,184.6400
837.5987,254.2600,184.6400
837.8440,255.1800,184.8100
837.8517,255.3000,184.8100
837.8646,255.3000,184.8100
838.0444,255.9100,184.6600
838.2015,256.9500,184.4700
838.2226,257.2100,184.4200
838.2363,257.2100,184.4200
838.2684,257.4800,184.3800
838.2866,257.7700,184.3300
838.5126,259.8100,183.9900
838.5241,260.1700,183.9300
838.5601,260.5300,183.8800
838.5715,260.5300,183.8800
838.5900,260.8900,183.8100
840.1755,266.9400,179.6600
840.2060,266.7600,179.7900
840.4447,264.9900,180.5800
840.5558,264.0200,180.8600
841.2206,261.3700,182.1300
841.7714,260.0500,182.9000
841.7973,260.3200,182.8200
841.8050,260.3200,182.8200
841.8194,260.3200,182.8200
842.0449,262.1700,182.3500
842.0594,262.2700,182.3300
842.0767,262.2700,182.3300
842.2400,262.6200,182.3300
842.2529,262.6200,182.3300
842.6161,262.4800,183.0100
842.7779,262.0300,183.1600
842.7834,262.0300,183.1600
842.8157,261.7900,183.1700
842.8300,261.5200,183.1800
842.8356,261.5200,183.1800
842.8445,261.5200,183.1800
842.8503,261.5200,183.1800
842.9449,260.5500,183.1800
842.9530,260.5500,183.1800
842.9587,260.1600,183.1600
842.9638,260.1600,183.1600
843.0681,258.3500,183.0600
843.1905,255.7400,182.8000
844.9576,241.0100,183.4600
844.9619,241.0100,183.4600
844.9683,241.0100,183.4600
849.2680,216.4500,139.4500
849.3490,214.7500,137.7600
849.4707,211.2600,133.9000
858.4227,103.8600,197.8300
865.0820,94.4100,184.7600
865.8782,98.2200,178.4000
866.0869,102.0400,177.1200
911.3526,258.6700,180.5600
911.6333,261.2900,180.7800
911.7918,262.8900,180.5400
911.8091,262.8900,180.5400
912.3377,264.0600,179.0800
912.3723,264.0400,179.0500
912.5969,263.8000,178.9600
912.6059,263.8000,178.9600
912.6208,263.7500,178.9500
913.1451,263.1700,178.9300
913.1562,263.1800,178.9300
913.1677,263.1800,178.9300
913.2375,263.2300,178.9200
913.4680,263.6300,178.9100
913.4761,263.6300,178.9100
913.4825,263.6300,178.9100
913.4883,263.6900,178.9100
913.5290,263.7500,178.9200
913.8686,263.9500,178.9500
913.8759,263.9500,178.9500
914.5006,263.0100,178.9600
914.6882,263.0000,178.9600
914.6965,263.0000,178.9600
914.7008,263.0000,178.9600
915.4934,263.0300,179.4100
915.4987,263.0300,179.4100
915.5069,263.0300,179.4100
915.6799,262.9900,179.7200
915.6910,262.9700,179.7600
916.3810,262.0300,179.9600
916.3909,262.0200,179.9600
916.4186,262.0200,179.9600
916.4297,262.0000,179.9600
916.4334,262.0000,179.9600
917.3832,262.0000,179.9600
918.9172,262.0000,180.0000
919.4789,262.0000,180.8300
919.4931,262.0000,180.8500
919.6944,262.0000,180.9500
919.7031,262.0000,180.9500
919.7284,262.0000,180.9500
919.7342,262.0000,180.9500
919.7396,262.0000,180.9500
919.7660,262.0000,180.9600
919.9029,262.0000,180.9600
920.4583,262.0000,180.9600
920.9131,262.0000,180.9600
921.1735,262.2500,180.7500
921.1778,262.2500,180.7500
921.1832,262.2500,180.7500
921.1946,262.2500,180.7400
921.2031,262.2500,180.7400
921.3128,262.2500,180.7000
921.3948,262.1600,180.7400
921.4037,262.1600,180.7400
921.6319,261.6900,181.5400
921.6802,261.6900,181.3800
921.6867,261.6900,181.3800
921.7639,261.7200,180.5100
921.7739,261.7200,180.5100
924.7511,260.5800,155.9100
945.2946,99.0600,183.4200
945.3940,100.0400,180.4100
945.7233,109.0500,175.5900
951.9049,263.8900,180.8700
951.9162,263.8900,180.8700
952.6045,263.9100,179.4100
952.6219,263.9100,179.4100
952.7471,263.6200,179.2200
953.0882,263.1500,178.9800
953.0932,263.1200,178.9700
953.0979,263.1200,178.9700
953.1072,263.1200,178.9700
953.1167,263.1200,178.9700
953.8523,263.0000,178.9600
953.8577,263.0000,178.9600
953.8880,263.0000,178.9600
955.0126,263.0000,178.9600
955.3902,263.0200,179.1800
955.8241,262.8500,179.4400
957.3944,262.0400,180.0000
957.5427,262.0000,179.9600
958.1760,262.0000,179.9900
958.1858,262.0000,179.9900
958.2029,262.0000,180.0100
958.3730,262.0000,180.2100
959.0862,262.0700,180.6000
959.0934,262.0700,180.6000
959.0974,262.1100,180.5200
959.2666,262.4300,180.2000
959.3414,262.5600,180.1500
959.3833,262.6300,180.1400
959.4031,262.7100,180.1500
959.4372,262.7600,180.1600
959.4872,262.7900,180.1800
959.5448,262.7900,180.2300
959.5553,262.7900,180.2300
959.6640,262.5600,180.3300
959.6832,262.5600,180.3300
959.6898,262.5600,180.3300
959.8688,261.6400,180.6200
959.9089,261.3700,180.6800
959.9182,261.3700,180.6800
959.9262,261.3700,180.6800
960.0074,260.5600,180.8500
960.0136,260.5600,180.8500
960.0326,260.2600,180.8800
960.0397,260.2600,180.8800
960.0837,259.9200,180.8600
960.1469,259.3100,180.8300
960.1738,259.0700,180.8400
960.2448,258.7200,180.8800
960.3962,258.3300,180.9700
960.5213,258.5700,181.0600
960.5540,258.6800,181.0900
960.6309,258.8400,181.2500
960.7390,259.0000,181.8200
960.8639,258.9200,182.4800
960.8696,258.8700,182.7400
960.9692,258.7100,183.6400
960.9796,258.7100,183.6400
960.9950,258.7100,183.6400
961.2310,258.0400,185.9900
961.2410,257.9200,186.2400
961.5791,257.2600,187.1400
961.7574,258.3700,186.1700
